epoch,reg_method,reg_val,train_acc,val_acc
18,L2,0.2,0.10148,0.1
19,L2,0.2,0.10148,0.1
20,L2,0.2,0.10148,0.1
21,L2,0.2,0.0996,0.1
22,L2,0.2,0.10148,0.1
23,L2,0.2,0.10148,0.1
24,L2,0.2,0.09916,0.1
25,L2,0.2,0.10088,0.1
26,L2,0.2,0.10148,0.1
27,L2,0.2,0.1012,0.1
28,L2,0.2,0.10088,0.1
29,L2,0.2,0.0996,0.1
30,L2,0.2,0.1012,0.1
31,L2,0.2,0.1006,0.1
32,L2,0.2,0.10148,0.1
33,L2,0.2,0.09964,0.1
34,L2,0.2,0.1006,0.1
35,L2,0.2,0.10028,0.1
36,L2,0.2,0.10148,0.1
37,L2,0.2,0.1012,0.1
38,L2,0.2,0.10028,0.1
39,L2,0.2,0.10148,0.1
40,L2,0.2,0.10088,0.1
41,L2,0.2,0.1012,0.1
42,L2,0.2,0.10088,0.1
43,L2,0.2,0.10028,0.1
44,L2,0.2,0.1012,0.1
45,L2,0.2,0.1012,0.1
46,L2,0.2,0.10072,0.1
47,L2,0.2,0.1012,0.1
48,L2,0.2,0.1006,0.1
49,L2,0.2,0.10028,0.1
50,L2,0.2,0.10148,0.1
51,L2,0.2,0.10148,0.1
52,L2,0.2,0.10148,0.1
53,L2,0.2,0.10148,0.1
54,L2,0.2,0.10148,0.1
55,L2,0.2,0.10088,0.1
56,L2,0.2,0.1012,0.1
57,L2,0.2,0.10028,0.1
58,L2,0.2,0.1006,0.1
59,L2,0.2,0.1012,0.1
60,L2,0.2,0.10072,0.1
